Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Id
114166,1.998793689,-1.000797762,-1.434587224,-0.935386157,-0.111283439,0.969536742,-1.32875894,0.520302519,0.076673532,0.163099962,1.159799571,-0.868678944,-1.421704662,-1.551049673,0.613011247,1.246047363,1.812324817,-0.901767215,-0.330428909,-0.120791749,0.316017901,0.989014506,0.110914087,-1.772152479,-0.365822049,0.028740232,0.062719733,-0.040860538,24.99,0,5728
114270,2.221430455,-1.339799299,-1.790499973,-1.603776476,-0.631824336,-0.708916241,-0.53182254,-0.270326915,-1.835539725,1.759727103,0.616296841,-0.227012874,-0.062638933,0.111936158,-1.51049764,-0.988199161,0.575420961,0.022081855,0.402756718,-0.352617248,-0.106148838,0.084060639,0.094211739,0.766943778,0.147810801,-0.101525841,-0.047868575,-0.064453927,60.5,0,5729
114277,-0.198249054,0.839861895,-0.03795837,0.224728789,0.886279253,-1.301137094,0.789602085,-0.201048528,-0.221680116,-0.93107883,-0.605364283,-0.952252028,-1.112412006,-0.604493973,1.291335503,-0.238883496,0.921610355,0.908506603,0.516246268,0.005429799,0.309915076,0.930383983,-0.286302102,-0.125974898,-0.227064869,0.013837194,0.190349912,0.21052911,2.96,0,5730
114315,-1.079081974,0.39296702,0.282490614,-0.509681655,1.390681628,-1.429351697,0.555379912,-0.07134895,-0.271331408,-0.94454472,1.031547324,-0.35432165,-1.673492681,-0.347950278,0.053330355,0.35919661,0.242228273,1.194757449,-0.296600094,-0.326901386,0.282839946,0.811817548,-0.571307403,-0.061151626,0.247642147,-0.121313408,0.074049154,0.090234285,11.99,0,5731
114358,-0.853170886,0.526156388,1.534710079,-0.758450347,0.599408084,-0.028501396,0.818267081,0.072447435,-0.103174474,-0.284167134,0.50384182,-0.567653928,-2.056854706,0.343156564,-0.386313863,0.220742736,-0.659220103,0.498091299,0.202063769,0.168599899,-0.079362044,-0.16304078,-0.313647943,0.730556808,0.563727887,0.300750272,0.03223505,-0.115270401,32.9,0,5732
114364,2.086751254,-0.133689778,-1.518029664,0.176621863,0.114159437,-0.905599605,0.065804687,-0.207059167,0.975929977,-0.056751639,-1.070050851,-0.502698284,-1.364905317,0.755516127,1.064856569,-0.170740479,-0.501650111,0.318743525,-0.139456055,-0.315870952,0.241867548,0.775419695,0.019498073,0.646896785,0.316025989,-0.443674812,-0.00591785,-0.050919003,1,0,5733
114384,2.271776994,-1.197465696,-0.860172436,-1.821705404,-0.991021661,-0.40811673,-1.08637713,-0.065157284,-1.789828722,1.746861323,1.138859417,0.147579648,0.838454295,-0.100277518,-0.257307024,-0.091791895,0.073427479,-0.09451283,0.131546029,-0.391180926,-0.544645009,-1.246079227,0.609918593,0.603849379,-0.699709414,-0.746712017,0.00762996,-0.042490643,6,0,5734
114385,2.199627272,-0.865577942,-3.544927607,-2.004753464,2.406745457,2.699181132,-0.325889912,0.469618626,-1.13601897,0.934595255,0.18286245,-0.627896394,-0.11328869,0.578979537,0.348793702,0.361166823,0.272650004,-1.827833548,0.517834515,0.087506436,0.364863229,0.878823912,-0.057000531,0.768256557,0.474943046,0.097125468,-0.065735581,-0.081966364,45,0,5735
114392,2.1295882,-0.02705306,-1.488012459,0.154324199,0.469845196,-0.510602547,0.20002767,-0.286568149,0.492549737,0.043599677,-1.493839635,0.531971659,1.032177482,0.06105213,0.077413458,0.104846611,-0.657898935,-0.713463092,0.464325657,-0.14802489,-0.343795038,-0.803467921,0.208676461,-1.041656424,-0.146520975,0.263527352,-0.063607303,-0.069592199,0.89,0,5736
114404,2.107781403,-0.766815844,-1.472603911,-0.853834824,-0.512995671,-1.458771061,-0.042548435,-0.46222351,-0.707463916,0.825744537,-0.458742302,-0.497693172,0.176868015,0.173652817,0.285692598,0.797516195,0.261237906,-1.857201765,0.575650884,0.074646754,0.092593901,0.09239776,0.168977761,-0.010622376,-0.102104999,-0.31795313,-0.055930754,-0.052207665,72.9,0,5737
114442,2.067472967,-0.224716344,-1.319502949,-0.210563108,0.351835568,-0.097575837,-0.117589444,-0.042377487,0.36005339,0.245456558,-0.019872771,0.623566758,0.348905197,0.437857295,0.241784374,1.022518935,-1.323235934,0.124286533,0.818117648,-0.102946534,-0.485302596,-1.476716108,0.355316931,-1.434255474,-0.57374805,0.083790927,-0.07611661,-0.068800533,22,0,5738
114534,-0.986958932,1.742336422,-1.740858275,-0.399258384,-0.236178338,-0.84208857,-0.418669064,1.21443523,0.000846559,-1.257792753,-1.340182236,-0.226852266,-0.72169141,-0.263894845,-0.099183137,0.830261858,0.989819958,0.451179395,-0.580622485,-0.429474211,0.158092416,0.1520898,0.254323078,0.497770667,-0.825496429,0.288424949,-0.308245294,-0.011840245,6.26,0,5739
114555,1.9815393,-0.137467357,-3.089809789,0.27048657,2.91611851,3.308683618,0.034631255,0.667579204,0.042557143,0.271939328,-0.254505667,0.326702763,-0.400379093,0.727350897,-0.14495421,-0.750369308,-0.270019651,-0.69001222,-0.283274214,-0.170767344,0.055442787,0.213550901,0.011083577,0.708513909,0.502695477,-0.474157226,-0.002723392,-0.064169916,30.74,0,5740
114574,-0.708768673,-0.707660636,1.134338338,-2.390133073,0.172521399,0.058275066,-0.105827451,0.264022793,-0.946386154,-0.147135541,0.1868601,-0.560986699,-0.468890868,-0.277493858,-1.06506428,1.818341384,-0.561801342,-0.629326578,0.438869553,0.287647051,0.12118118,-0.114006418,0.211234571,0.219547388,-0.380679292,-0.623528771,0.076367724,0.156789467,88,0,5741
114623,-1.020623457,0.23290807,0.737625501,-0.130478019,-0.932090161,1.039838976,2.129060238,-0.162592295,0.013754866,-0.965217775,-1.456852142,-0.43284582,0.06113054,-0.214311939,0.181246412,0.907363478,-1.280467154,0.637619737,-1.302978516,-0.153444724,0.258395728,0.815320378,0.162580634,0.455433682,0.0698961,-0.69533169,0.213710184,0.061299109,397.5,0,5742
114658,-0.334857971,0.065407077,0.106320066,-1.591534722,-1.10068147,-0.65628168,-0.04107055,0.26872641,1.530862052,-1.428460331,-1.152704086,0.440226804,-0.009118697,0.151351726,1.15282936,-0.829993263,0.186489087,0.602590296,1.446000724,-0.18895593,0.475350984,1.62438838,0.232085125,-0.007726228,-1.274350167,-0.107099651,0.152294816,0.188410302,89,0,5743
114663,-0.60778765,1.209138966,-2.652714234,-2.178380757,3.255282698,2.675807334,0.700889261,1.046388303,-0.529990228,-0.373452708,-0.271467954,0.052889997,-0.40816516,1.172612187,0.219927958,-0.635937307,-0.324378624,-0.481020846,-0.294641254,0.013433727,0.255051224,0.763028425,-0.155080902,0.75134636,-0.199848047,0.115879331,0.399160028,0.254262879,3.99,0,5744
114673,2.237053599,-1.297031543,-0.514373186,-1.240941738,-1.838392623,-1.623284266,-0.97990391,-0.356524528,-1.253385815,1.589297551,-0.248900033,-0.635369542,-0.045945659,-0.277336174,-0.258150516,-0.880115441,0.867568822,-0.413463049,-0.467735573,-0.495028484,-0.113306067,0.187862728,0.343483659,0.906581166,-0.296856669,-0.217268743,0.008258323,-0.042868817,15,0,5745
114689,-1.0668384,-0.689746475,-0.548169288,-2.118823714,2.336950894,-1.99508834,0.746286637,-0.412610335,-1.943931218,-0.029010508,-1.016928069,-0.894473854,0.102448749,0.286382913,-1.133555112,0.193590146,0.280149536,-1.679952267,0.127610558,0.342079305,0.63232193,1.401875134,-0.423091343,0.703220124,1.09726757,0.201242012,-0.04990235,0.105154355,20,0,5746
114704,2.233691252,-0.654640235,-1.525225322,-0.936333141,-0.227642158,-0.909227515,-0.239065482,-0.328766031,-0.506823256,0.780713534,-0.798481376,-0.424499741,0.27616278,-0.080310802,-0.282774418,0.677378028,0.316782372,-1.818619776,0.880915035,-0.004374547,0.016317147,0.053114989,0.209214366,0.676119964,0.026796154,-0.308669634,-0.04459316,-0.05649952,15,0,5747
114710,0.267681885,1.679876165,-4.301024211,0.232818022,4.346517662,2.520141084,1.351053677,0.508759323,-0.828987603,-0.422446142,0.517140174,-0.729204284,-0.610565177,-1.884023115,0.331808413,-0.464756018,2.134738564,0.981472444,-0.082435529,0.214863494,0.310680744,1.276020919,-0.094953549,0.507996839,-1.021103386,-0.33428988,0.788459883,0.513134302,30,0,5748
114762,2.059856979,-0.011348624,-1.081448348,0.38559294,-0.018478538,-1.073187905,0.212864858,-0.342132259,0.444624052,0.045696071,-0.640743031,0.787483467,0.7345529,0.144964515,0.019826947,-0.174365181,-0.29515666,-1.016922107,0.09647876,-0.186999217,-0.28071002,-0.633941624,0.330726827,-0.065681836,-0.28145403,0.203265754,-0.063227602,-0.059876867,1.29,0,5749
114786,2.088201554,-0.282200988,-1.839330403,-0.117541454,0.492668829,-0.079976553,-0.132203262,0.068639118,0.910213175,0.13247694,-0.166915098,-0.549149382,-2.263929576,1.099814238,0.571413177,0.23473383,-0.920434529,1.090923619,0.373174677,-0.346762782,0.238240812,0.693130685,-0.069547212,-0.249817906,0.341092122,-0.40535657,-0.013740917,-0.071450965,1,0,5750
114789,2.057425904,-0.157691266,-1.123551518,0.405414252,-0.197283724,-1.120544424,0.07797346,-0.228752316,0.747093086,0.104146333,-0.981468441,-0.275111576,-1.26336243,0.54270538,0.239105191,-0.080576902,-0.180967086,-0.771688523,0.10980877,-0.313994163,-0.303379261,-0.797837519,0.354268083,-0.120359811,-0.349241182,0.209907883,-0.076383518,-0.064080879,1.79,0,5751
114803,-0.512155054,0.16605305,-0.409225952,0.883130397,0.963048362,-0.449238153,2.289897216,-0.523539926,-1.193594015,0.132405541,0.49588987,-0.185430509,-0.816394399,0.949611123,-0.170239738,-0.598295007,-0.558188759,0.641857114,0.986461724,0.591043535,0.374146709,0.766191481,0.227686555,-0.369531772,0.050739895,-0.42147679,-0.088310119,-0.033500216,250,0,5752
114845,0.148883802,-0.262300183,0.695362979,-1.63125672,-0.101694848,0.331586873,-1.790238608,-1.354014667,-0.550989564,0.577967592,0.382179902,-0.347619465,-0.694715121,0.037003462,-0.308461151,1.535470964,-0.03493704,-0.709849429,1.213242076,-0.271336963,1.474526497,-0.978650364,-0.921968914,0.276628161,0.185494201,-0.362453484,0.28242161,0.267181916,32,0,5753
114858,2.13539542,-0.437311591,-1.95105008,-1.36861802,-0.176576509,-1.921638532,0.428263157,-0.497821339,1.67372076,-0.835272231,-0.864445863,0.160336255,-1.362293467,0.74418863,0.368330448,-1.312128737,0.224039147,-0.465090059,1.067338527,-0.300284414,-0.012425993,0.217722635,0.020542204,0.07788868,0.344390821,-0.129829288,-0.047789765,-0.07448766,9.85,0,5754
114900,-0.548853923,0.71524965,1.323968057,-1.13365543,1.220643667,0.71689792,0.676117841,-0.105238008,0.361495851,-0.878864069,0.272232827,-0.45401795,-0.65971248,-1.575820169,0.327762466,0.801767941,-0.248486003,1.369381098,0.973839718,0.174186502,-0.379380793,-0.840984035,-0.460307893,-0.490350192,0.288085551,-0.150524251,-0.412242143,-0.365847586,0.77,0,5755
114929,-2.082067037,-8.440489386,-4.172869445,0.0631986,-2.276293254,1.589633134,2.022495584,-0.431947445,-1.945306979,0.562295455,0.960458921,0.403346849,0.910490871,0.387037028,-0.772400142,-1.676119166,1.456095597,-0.850592015,-1.298987883,3.960626426,1.3824714,-0.275391968,-1.886599534,-1.25882667,-0.727757096,-0.042895146,-0.383807346,0.289842342,2219.5,0,5756
114943,1.886386587,0.170081184,-0.218002921,4.050887029,-0.15078806,0.250888683,-0.33080048,0.163045837,0.07325453,1.347028698,-2.072549696,-1.112929437,-2.219641772,0.090169867,-1.674319162,0.433332977,-0.236921762,-0.286579631,-1.295871961,-0.465872829,0.059931043,0.374056882,0.104342726,-0.133683808,0.028013474,0.149183691,-0.013112093,-0.05296488,0,0,5757
114974,-0.189507613,-0.528838856,0.564985779,-1.152087808,-0.102923136,1.503530259,-0.219856353,0.522930547,-0.56768577,0.277018416,0.763377116,0.176956473,-0.803072967,0.230693009,0.551583916,-2.096034889,0.347685566,0.54771053,-1.274673956,-0.703079312,-0.360030515,-0.464932734,0.423986056,-1.462593234,-1.44315928,-0.626300676,0.157566435,0.09847414,104.86,0,5758
114985,2.004612604,0.055839192,-1.621581919,0.356082918,0.333140466,-0.672122379,0.064450471,-0.07676154,0.291470603,-0.199208117,1.218712825,0.648547227,-0.519788894,-0.541822753,-0.456692246,0.481103887,0.317790991,0.185453214,0.272647532,-0.166207929,-0.301606136,-0.839825237,0.349767108,0.657357797,-0.331706159,0.143373187,-0.070694154,-0.038476268,8.99,0,5759
114998,1.891798609,0.391103561,-0.12284831,4.048839255,0.037654139,0.189515111,-0.11786032,-0.032571629,-0.369526613,1.27027492,-1.557737659,0.434822809,0.668865414,-0.487572092,-2.045518762,0.332808654,-0.430080563,-0.579157297,-1.273463772,-0.276467266,0.092592827,0.602426619,0.072640164,0.075770186,0.130556209,0.129422439,0.002766478,-0.045375329,0,0,5760
115013,-0.673372349,0.884540343,-0.039556075,-1.128213558,1.689071947,1.605549363,0.483537549,-0.487898905,0.218933282,-0.100213395,0.637137968,-0.340114526,-1.773707266,0.747386308,1.096606272,-0.996561434,-0.057297646,-0.117847341,-0.329173971,-0.219425317,1.100461096,1.031925294,-0.302045809,-0.975121894,0.000803309,-0.308770586,0.182194162,-0.025066301,1,0,5761
115169,2.053606157,-0.007336592,-1.051464974,0.402123058,-0.048164837,-1.111844109,0.219341436,-0.3502213,0.430661211,0.043515602,-0.567519983,0.842561815,0.782124134,0.137448651,0.008201962,-0.197626519,-0.272939147,-1.04710315,0.069299672,-0.184046536,-0.274972076,-0.61643402,0.338110623,0.006555752,-0.289087342,0.198622613,-0.062874779,-0.058913803,1.98,0,5762
115180,-2.633048639,3.16802275,-2.387118317,-2.072903754,1.062627726,-1.002005139,1.536485771,-0.175813731,1.664873292,3.374301971,0.11809973,0.395800299,-0.042014167,-0.016297497,-0.64327516,-0.416694798,-1.156779761,0.255420434,0.194373527,1.528508404,-0.125619823,0.592712033,-0.23947597,-1.089839074,0.431006182,0.189835697,1.651815246,0.976449768,7.7,0,5763
115184,2.185213052,-0.926451944,-0.773221421,-0.888163396,-0.853719791,-0.528539092,-0.904987741,-0.092692061,0.049258843,0.747351061,-0.897867221,-0.658100335,-0.056963083,-0.360227972,0.154400861,1.11497527,0.159863499,-1.254633575,0.573586535,-0.022060817,0.204760264,0.611368678,0.213187916,0.748342707,-0.155356146,-0.209898882,-0.00544554,-0.043597288,12.6,0,5764
115187,2.111021573,-0.02929047,-1.342861249,0.248927787,0.241841745,-0.805286551,0.207568178,-0.32209571,0.505472022,0.058047058,-1.265268991,0.503499488,0.735915942,0.124389275,0.030131149,0.070524535,-0.570762271,-0.711714102,0.402804679,-0.166349548,-0.328258144,-0.78134234,0.248015978,-0.639645253,-0.187589545,0.23692389,-0.06807304,-0.065729916,1.98,0,5765
115210,1.829269555,-0.321424389,-1.79169067,0.357532723,0.093693737,-0.710065985,0.057219714,-0.071328928,0.904548196,-0.689261977,0.829296428,0.472772864,-0.994254763,-1.078419812,-0.659526544,0.260299567,0.818118497,0.642943975,0.443794955,-0.053536798,-0.169010635,-0.477806552,0.076246183,-0.529365064,-0.124630424,-0.08880934,-0.029006511,-0.022430312,93.8,0,5766
115210,-1.797673104,2.234719397,-2.217687875,-0.684412077,0.006731996,-1.157073713,0.032062151,1.337614869,-0.852824522,-0.905333881,-1.883761209,0.004269758,-0.838307115,1.796835906,-0.76764569,-0.206152749,0.491372749,-0.394267616,-0.049896417,-0.557881695,0.385816643,0.609644094,-0.044943645,0.655510661,-0.115947413,0.558015198,-0.57821702,-0.017387391,0.76,0,5767
115281,2.046991916,-0.064414278,-1.193849957,0.202643138,0.162402773,-0.650217374,0.118068775,-0.200161202,0.209429931,0.22341567,0.720329119,1.346732132,0.702390887,0.318364707,-0.703730318,0.174289854,-0.718021814,-0.32728396,0.578178258,-0.158367772,-0.255573069,-0.60493595,0.271535255,-0.388621195,-0.254356293,0.200448389,-0.070817694,-0.072632059,1.98,0,5768
115297,1.268904354,-0.748850128,-2.485994534,2.97112187,2.602897106,4.293901558,0.13756708,0.859727155,-1.127389318,1.281356314,-0.483910102,-0.105653638,-0.224445568,0.520333421,-0.686394034,0.591546615,-0.694332698,-0.896213095,-1.500310039,0.447144989,-0.035131671,-0.928417281,0.047362754,0.65018498,-0.23888952,-0.278984986,-0.082984529,0.005005044,338.84,0,5769
115305,0.199314946,1.104537106,-0.653906854,-0.707528676,1.319893286,-0.439151946,1.030954341,-0.12821166,-0.15967554,-0.862993939,-1.098848796,0.217230518,1.156609747,-1.26299392,-0.305426716,0.473579465,0.069242844,-0.130400902,0.010983013,0.102011184,-0.374022453,-0.869946087,-0.002059404,-0.042910019,-0.299437922,0.149314948,0.228946284,0.07975524,1.78,0,5770
115321,0.01424126,0.894591963,-0.581039197,-0.340228033,0.965921017,-0.888819424,1.156285395,-0.238268559,-0.063068196,-1.045627956,-1.401304483,-1.069941054,-0.854185188,-0.622734375,0.830540223,0.248188299,0.237429309,1.104131529,0.19534067,-0.041568147,0.29812892,0.889691468,-0.249660909,-0.802330937,-0.399318433,-0.114845796,0.212323674,0.237564233,41.02,0,5771
115322,-0.064781359,0.638340249,-0.644762157,-0.271577325,0.988078474,-0.956375847,0.721817537,-0.008424817,-0.057984984,-0.574625349,0.747966512,-0.212939115,-1.130426651,-0.429919337,0.184503285,0.304991919,0.187734968,1.352289044,0.146843862,0.08645241,0.318369134,0.983949793,-0.132911225,-0.493769489,-0.342604879,-0.130159939,0.363920513,0.181350728,26.48,0,5772
115326,-1.954772436,0.947611606,0.89482812,0.212381994,-1.107950729,0.636511243,-1.458286973,1.556969239,-1.820621257,0.021718992,-0.083641418,0.55882126,0.205249055,0.782020421,-0.201374687,-1.255488097,0.379655815,2.453440583,-0.017194414,-0.74804602,0.080566458,0.302680714,-0.391704446,0.68682938,0.529447058,-0.250402908,-0.448579024,-0.195117558,5.7,0,5773
115326,-0.344949498,1.251326091,-0.209563162,-0.323811463,1.658510796,-0.976967863,1.829545368,-0.365434173,-0.930643674,-0.61950173,-1.61677433,-0.565962998,-0.459539546,0.713879417,-0.438673608,-0.093857407,-0.885898387,-0.165565186,-0.855865772,-0.256557937,0.164761052,0.455243865,-0.492155557,-0.674874243,0.526917875,-0.560891776,0.091972281,0.127017677,7.9,0,5774
115335,1.784248696,-0.476869111,-0.678898067,1.624319229,-0.406168883,-0.126305253,-0.182215276,0.133679335,1.122825961,0.183163325,0.052130251,0.501929333,-2.222890791,0.342907925,-2.208051549,-0.638102613,0.109572446,-0.28625743,0.475945469,-0.307259458,-0.261013917,-0.599853082,0.210084489,-0.061863284,-0.080974152,-0.838882368,0.0157851,-0.047025401,65,0,5775
115367,2.182569103,-1.66631226,-1.142737053,-1.756849075,-1.020804999,0.040989178,-1.222062689,-0.021781502,-1.274824271,1.697642726,-0.204369761,-0.451628074,0.428503071,-0.320706661,-0.685542408,-0.052795342,-0.087402454,0.715745348,0.397898411,-0.281892538,-0.131377383,-0.016571299,0.067479507,-1.116187329,-0.187860788,-0.134899312,0.00664699,-0.056799876,78.65,0,5776
115385,1.419601188,-2.803916942,-1.265942913,-1.076010343,-1.951694636,-0.890374623,-0.503560653,-0.37139733,-1.147179001,1.370676152,-1.064287294,-0.975375277,0.049459706,-0.254825766,-0.080113508,-0.485882675,0.544713248,0.007990855,-0.287126236,0.443766964,0.074294938,-0.301844107,-0.12795315,0.033842105,-0.420988455,-0.250685597,-0.072332465,0.029446678,465.72,0,5777
115412,2.000829733,-0.507225109,-0.257892992,0.251073281,-0.944805482,-0.708470443,-0.682313438,-0.037924348,1.618716596,-0.188221825,-1.058067329,0.128825987,-0.544695107,-0.087990051,0.573748869,0.120551969,-0.414055646,0.193713157,-0.123810021,-0.260176591,0.16980457,0.72732524,0.149389664,0.07204008,-0.191737315,0.125288372,0.012814853,-0.04393195,3.69,0,5778
115452,-0.537106252,-0.86060589,1.215266188,-2.607323102,0.827909456,0.306561451,-0.187498297,0.190424751,-0.392794507,-0.238056094,-0.352024328,-0.443895856,0.028393713,-0.708093421,-0.140871673,0.65030119,0.333061197,-2.940643403,-1.851586138,-0.000209849,0.173955045,0.51973303,0.32164646,-1.07732618,-1.275446673,-0.747338595,0.069089376,0.000153136,23.99,0,5779
115471,2.010998277,-0.547106075,-1.489380024,-0.689885967,0.160727945,-0.161830237,-0.099957151,-0.119660806,0.854016494,-0.192898841,0.489372101,1.595135493,1.001380662,-0.053197932,-1.109599001,-0.297152301,-0.443226081,-0.079395861,0.97953673,-0.004169717,0.099193198,0.504955896,-0.006170954,0.41798543,0.096762636,0.9678726,-0.097136207,-0.073743354,42.35,0,5780
115483,-0.748749264,-0.516351879,1.715286817,-2.301530091,0.121666789,-0.255284152,-0.342080968,0.262983971,-1.113551881,-0.195061179,0.813283751,-0.114461033,-0.016435907,-0.417683638,-1.010366282,1.683215997,-0.362201292,-0.913209547,0.283247268,0.216472751,0.023135566,-0.320440357,-0.051051102,0.722375829,0.484197211,-0.497311597,-0.100274378,-0.055649769,26,0,5781
115492,2.189089817,-0.683260597,-1.424398356,-1.094127638,-0.257678769,-0.698785262,-0.408475453,-0.23858194,-0.923857661,1.018695219,1.219863644,0.448653653,0.901648123,0.059940171,-0.41777539,1.057991173,-0.157435393,-0.878321579,0.705785161,0.057712508,0.490525952,1.398668529,0.004261782,0.845672042,0.213844608,0.010060419,-0.042908324,-0.066508905,15,0,5782
115553,-0.594174497,-0.784211879,1.764330866,-1.480925823,-0.244846287,-0.082490993,-0.79855386,0.243131666,-0.573725421,0.060974172,-1.379823137,-0.427585285,0.837356354,-0.565210065,0.921948309,-0.419390929,-0.868655689,2.048229492,-1.462477222,-0.212925692,0.031374942,0.323435217,0.217997595,0.572165882,-0.928198467,0.498507374,0.154657252,0.21781805,45.9,0,5783
115620,2.037725299,-0.055292061,-1.644834298,0.62847568,0.176789311,-1.335605473,0.537793364,-0.446060847,0.402757154,0.13200049,-1.011550447,0.16686608,-0.423333552,0.487242027,-0.421187671,-0.544880683,-0.097091915,-0.742905498,0.158378325,-0.216186131,-0.020822997,0.088968453,0.043603706,0.020064687,0.206772244,0.37977036,-0.08958652,-0.070969752,29.4,0,5784
115633,-0.020473618,0.778387534,0.119857601,-0.171415133,-0.106772659,-0.596356095,0.376381852,-1.892112807,0.115540965,-0.543072965,-0.876709144,-0.121258092,-0.905655953,0.7442184,0.615925379,-0.232513015,-0.168516419,-0.398833338,0.26789256,-0.462848042,1.233633098,-1.404860576,-0.241285901,-0.078206376,0.870776314,-0.402617606,0.224653805,0.207227448,91.95,0,5785
115636,-1.532367491,0.952325155,1.193329609,-0.553232724,0.152996567,-0.591973402,0.364759571,0.452180427,-0.66690839,-0.647768824,0.738465628,0.979163009,0.303463592,0.398904236,-0.733561637,0.270189211,-0.477770914,0.209117244,0.150739208,0.04155273,0.052645621,0.0341426,-0.390369801,0.116498121,0.630498458,0.339235582,-0.026748154,0.022589234,15.4,0,5786
115644,-1.885731972,-0.433201632,3.000926114,4.69966731,1.057037477,0.796781636,-2.262064955,-0.116917568,-1.053564988,1.742715171,-0.077655173,-0.954342468,-1.445583086,0.209839273,1.012185008,0.964391077,-0.280274496,1.648545995,1.305529363,-0.269248855,0.933461276,0.220482754,-1.369526092,-0.296699884,-0.33598677,0.554792977,0.473976726,0.031945177,94.09,0,5787
115646,2.112271929,-0.752504031,-1.395638705,-0.783514132,-0.542048666,-0.695438929,-0.735829402,-0.046036939,-0.303531428,0.429568795,0.943015856,-0.427554547,-0.596278866,-1.217506026,-0.465974064,1.601331218,0.91978185,-0.347228723,0.775521086,0.003275994,0.138478656,0.378796971,0.108986157,-0.497228599,-0.156089053,-0.196127019,-0.00345918,-0.038633392,29.9,0,5788
115662,-1.06300867,0.038150332,0.660141588,-0.769666338,1.45240487,-1.727906733,0.569391435,-0.270367837,-0.094839386,-0.638912757,-1.006412609,0.171434399,-0.018962624,0.127113816,-0.680712809,0.068079346,-0.591509454,-0.805302165,-0.481244076,-0.358781281,-0.21454724,-0.5660685,-0.146238689,0.068796577,-0.559855417,0.031560629,0.068208465,0.124810408,3.58,0,5789
115668,-1.886730966,2.43853991,-1.936908964,-1.91970456,1.261498739,-0.984069617,1.630526574,-0.341100547,1.466157192,2.713719624,-0.106111453,-0.48972826,-1.5171802,0.274505962,-0.497087721,-0.369552473,-1.150535184,0.452699074,0.301715602,1.112392094,-0.107107428,0.566108963,-0.295805153,-1.116885944,0.201743361,0.153115335,1.164910958,0.567333064,1.31,0,5790
115691,-1.550272715,1.088688502,-2.393387662,1.008732717,-1.087561887,-1.104602382,-2.670503277,0.147654676,-0.978625549,-3.514133305,3.586042424,-4.053357848,0.862426025,-5.765823022,-0.50751103,-4.921865144,-9.56726769,-2.772974111,1.717095268,0.327490457,0.802316031,1.037104789,0.09581542,-0.320190913,-0.080730631,0.091011687,0.024928493,-0.077819979,17.06,1,5791
115694,1.92765837,-0.11253343,-1.797421905,0.301073968,0.258449808,-0.539892785,-0.072346725,0.02440576,0.889361124,-0.724789488,1.147768801,0.445656534,-1.189721554,-1.203738379,-0.618833839,0.229699245,1.04058209,0.631660711,0.320366903,-0.159205341,-0.196862596,-0.470942871,0.20738099,0.550299123,-0.135898411,-0.138166948,-0.021493266,-0.019192289,34.66,0,5792
115708,1.338296014,-1.775788576,0.48702959,0.655904652,-1.172641711,2.019405156,-1.428378762,0.663280961,2.641063093,-0.819617723,-0.906144732,1.719439864,0.916565185,-1.353478073,-0.621752237,-1.33219038,0.948431511,-1.470392822,-0.875179231,0.167698716,0.32108123,1.207936416,0.028136023,-0.920967415,-0.528193398,0.251142482,0.105627994,-0.001362336,224.41,0,5793
115792,-1.912259004,-0.459446358,0.444608797,-0.632913768,-0.393478977,2.150326233,1.01788233,0.508189277,0.020283098,-0.689391456,0.648449389,0.197654778,-0.486255641,0.240755239,0.821754551,0.201109144,-0.335542675,-0.258976655,-1.014207152,-0.428813683,0.250109265,1.000937952,-0.399306811,-1.559470355,-0.350089737,0.445015763,-0.15731596,-0.328278991,346.9,0,5794
115861,2.021616637,-0.220367863,-2.610215282,-0.71045829,0.589196019,-1.798464114,1.06003826,-0.706400626,0.223296482,-0.270525644,-0.177861992,0.75196318,0.436632457,0.737021257,0.053988746,-1.245456632,0.187711043,-0.977428304,0.320034611,-0.011898143,0.333363487,1.019712423,-0.170103362,1.24702364,0.581952996,1.00808796,-0.159721269,-0.076153771,80,0,5795
115893,0.383727194,0.449466756,-4.111155871,-2.942012463,2.669485963,3.447830602,-1.905759275,-4.832127613,-1.882593784,-0.551717224,-0.421282,-0.215953757,-0.853955026,1.49797236,-1.192736797,0.63687655,0.270208109,-1.856780403,-0.803015589,1.128469637,-1.895345023,2.527416777,0.175149405,0.770067096,-0.143838562,-0.049779297,0.222623956,0.44366672,24,0,5796
115940,-0.952583618,-0.563942974,-1.199909361,-2.721817257,3.458659105,2.918565409,-0.158839429,0.808894653,0.634245465,-0.845050867,-0.52569137,0.200973565,-0.46724151,0.036367202,-0.719624117,-0.500251733,-0.375906511,-0.66512634,-0.269310098,-0.261864993,0.178752885,0.585590098,-0.159452073,0.814132585,-0.551083387,0.773970324,-0.148649081,0.344881117,9,0,5797
116067,0.949240655,1.333519013,-4.855402014,1.835005883,-1.053245292,-2.56282607,-2.286985626,0.26090649,-0.895365546,-4.542612038,2.453710378,-4.925198695,-1.200411971,-6.424372113,1.014897491,-3.129421322,-5.147038783,-1.815436529,0.520496923,0.424608329,0.30659817,-0.854626652,0.101176996,-0.28149741,0.024443939,-0.107944112,0.62528855,0.315677391,65,1,5798
